ID	Category	Kind	Storage	Consume	Name	Belong	SkillLevel	Cost	ExpGain	MakeTime	AutoAppend	Produce1Genre	Produce1Detail	Produce1Parti	Produce1Level	Produce1Luck	Produce1Series	Produce1Bind	Produce1Rate	Produce2Genre	Produce2Detail	Produce2Parti	Produce2Level	Produce2Luck	Produce2Series	Produce2Bind	Produce2Rate	Produce3Genre	Produce3Detail	Produce3Parti	Produce3Level	Produce3Luck	Produce3Series	Produce3Bind	Produce3Rate	Stuff1Genre	Stuff1Detail	Stuff1Parti	Stuff1Level	Stuff1Series	Stuff1Bind	Stuff1Num	Stuff2Genre	Stuff2Detail	Stuff2Parti	Stuff2Level	Stuff2Series	Stuff2Bind	Stuff2Num	Stuff3Genre	Stuff3Detail	Stuff3Parti	Stuff3Level	Stuff3Series	Stuff3Bind	Stuff3Num	Stuff4Genre	Stuff4Detail	Stuff4Parti	Stuff4Level	Stuff4Series	Stuff4Bind	Stuff4Num	Stuff5Genre	Stuff5Detail	Stuff5Parti	Stuff5Level	Stuff5Series	Stuff5Bind	Stuff5Num	Desc
1347	6	1	1	1	Hạt sen	3	1	125	1250	27	1	22	1	34	1	100	0		100																	22	1	33	1	0		1																													
1348	8	1	1	1	Bánh trung thu	8	1	500	5000	54	1	18	1	197	1	100	0		99	18	1	198	1	100	0		1									22	1	32	1	0		2	22	1	34	1	0		2																						
1349	6	1	0	1	Gỗ tiên linh	4	80	400	4000	27	0	22	1	36	1	100	0		100																	22	1	35	1	0		1																													
1350	6	1	0	1	Da Linh thú	5	80	400	4000	27	0	22	1	38	1	100	0		100																	22	1	37	1	0		1																													
1351	6	1	0	1	Không Bạch Linh Phù	2	80	400	4000	27	0	22	1	40	1	100	0		100																	22	1	39	1	0		1																													
1352	6	1	0	1	Tử Tinh Thạch	1	80	400	4000	27	0	22	1	42	1	100	0		100																	22	1	41	1	0		1																													
1353	6	1	0	1	Tiên Linh Quả Phấn	3	80	400	4000	27	0	22	1	44	1	100	0		100																	22	1	43	1	0		1																													
1354	6	1	0	1	Huyết Ảnh Thương	6	80	400	4000	54	0	18	1	200	1	100	0		100																	22	1	36	1	0		1																													
1355	6	1	0	1	Linh Thú Chiến Ngoa	7	80	400	4000	54	0	18	1	201	1	100	0		100																	22	1	38	1	0		1																													
1356	6	1	0	1	Độn Giáp Linh Phù	10	80	400	4000	54	0	18	1	202	1	100	0		100																	22	1	40	1	0		1																													
1357	6	1	0	1	Tử Tinh Huyễn Bội	9	80	400	4000	54	0	18	1	203	1	100	0		100																	22	1	42	1	0		1																													
1358	6	1	0	1	Thất Thái Tiên Đơn	8	80	400	4000	54	0	18	1	204	1	100	0		100																	22	1	44	1	0		1																													
1359	6	1	1	1	Khối tuyết nhỏ	1	60	100	2000	54	1	22	1	46	1	100	0		100																	22	1	45	1	0		1																													
1360	6	1	1	1	Khối tuyết nhỏ	2	60	100	2000	54	1	22	1	46	1	100	0		100																	22	1	45	1	0		1																													
1361	6	1	1	1	Khối tuyết nhỏ	3	60	100	2000	54	1	22	1	46	1	100	0		100																	22	1	45	1	0		1																													
1362	6	1	1	1	Khối tuyết nhỏ	4	60	100	2000	54	1	22	1	46	1	100	0		100																	22	1	45	1	0		1																													
1363	6	1	1	1	Khối tuyết nhỏ	5	60	100	2000	54	1	22	1	46	1	100	0		100																	22	1	45	1	0		1																													
1364	6	1	1	1	Bông tuyết	6	60	100	2000	54	1	18	1	213	1	100	0		100																	22	1	46	1	0		1																													
1365	6	1	1	1	Bông tuyết	7	60	100	2000	54	1	18	1	213	1	100	0		100																	22	1	46	1	0		1																													
1366	6	1	1	1	Bông tuyết	8	60	100	2000	54	1	18	1	213	1	100	0		100																	22	1	46	1	0		1																													
1367	6	1	1	1	Bông tuyết	9	60	100	2000	54	1	18	1	213	1	100	0		100																	22	1	46	1	0		1																													
1368	6	1	1	1	Bông tuyết	10	60	100	2000	54	1	18	1	213	1	100	0		100																	22	1	46	1	0		1																													
1369	6	1	0	1	Huyền Thiết Mộc	4	80	400	8000	27	0	22	1	56	1	100	0		100																	22	1	55	1	0		1																													
1370	6	1	0	1	Da chiến hổ	5	80	400	8000	27	0	22	1	48	1	100	0		100																	22	1	47	1	0		1																													
1371	6	1	0	1	Giáng Hoàng Phù Chỉ	2	80	400	8000	27	0	22	1	50	1	100	0		100																	22	1	49	1	0		1																													
1372	6	1	0	1	Trấn Phách Thạch	1	80	400	8000	27	0	22	1	52	1	100	0		100																	22	1	51	1	0		1																													
1373	6	1	0	1	Hoàng Mai Quả Trấp	3	80	400	8000	27	0	22	1	54	1	100	0		100																	22	1	53	1	0		1																													
1374	6	1	0	1	Bách Bộ Xuyên Dương Cung	6	80	400	4000	54	0	18	1	263	1	100	0		100																	22	1	56	1	0		1																													
1375	6	1	0	1	Hình Thiên Chiến Bào	7	80	400	4000	54	0	18	1	264	1	100	0		100																	22	1	48	1	0		1																													
1376	6	1	0	1	Hành Quân Phù Chú	10	80	400	4000	54	0	18	1	265	1	100	0		100																	22	1	50	1	0		1																													
1377	6	1	0	1	Du Tử Hộ Thân Phù	9	80	400	4000	54	0	18	1	266	1	100	0		100																	22	1	52	1	0		1																													
1378	6	1	0	1	Thiên Lý Chỉ Khát Đơn	8	80	400	4000	54	0	18	1	267	1	100	0		100																	22	1	54	1	0		1																													
1542	6	1	1	1	Bột nếp	1	50	150	3000	54	1	22	1	59	1	100	0		100																	22	1	57	1	0		1																													
1543	6	1	1	1	Bột nếp	2	50	150	3000	54	1	22	1	59	1	100	0		100																	22	1	57	1	0		1																													
1544	6	1	1	1	Bột nếp	3	50	150	3000	54	1	22	1	59	1	100	0		100																	22	1	57	1	0		1																													
1545	6	1	1	1	Bột nếp	4	50	150	3000	54	1	22	1	59	1	100	0		100																	22	1	57	1	0		1																													
1546	6	1	1	1	Bột nếp	5	50	150	3000	54	1	22	1	59	1	100	0		100																	22	1	57	1	0		1																													
1547	6	1	1	1	Đậu đường	1	50	150	3000	54	1	22	1	60	1	100	0		100																	22	1	58	1	0		1																													
1548	6	1	1	1	Đậu đường	2	50	150	3000	54	1	22	1	60	1	100	0		100																	22	1	58	1	0		1																													
1549	6	1	1	1	Đậu đường	3	50	150	3000	54	1	22	1	60	1	100	0		100																	22	1	58	1	0		1																													
1550	6	1	1	1	Đậu đường	4	50	150	3000	54	1	22	1	60	1	100	0		100																	22	1	58	1	0		1																													
1551	6	1	1	1	Đậu đường	5	50	150	3000	54	1	22	1	60	1	100	0		100																	22	1	58	1	0		1																													
1552	6	1	1	1	Bánh lá dứa	6	50	300	6000	54	1	18	1	308	1	100	0		100																	22	1	59	1	0		1	22	1	60	1	0		1																						
1553	6	1	1	1	Bánh lá dứa	7	50	300	6000	54	1	18	1	308	1	100	0		100																	22	1	59	1	0		1	22	1	60	1	0		1																						
1554	6	1	1	1	Bánh lá dứa	8	50	300	6000	54	1	18	1	308	1	100	0		100																	22	1	59	1	0		1	22	1	60	1	0		1																						
1555	6	1	1	1	Bánh lá dứa	9	50	300	6000	54	1	18	1	308	1	100	0		100																	22	1	59	1	0		1	22	1	60	1	0		1																						
1556	6	1	1	1	Bánh lá dứa	10	50	300	6000	54	1	18	1	308	1	100	0		100																	22	1	59	1	0		1	22	1	60	1	0		1																						
1557	7	45	1	1	Vỏ sò thần bí	1	80	100	2000	54	1	22	1	61	1	100	0		100																	18	1	205	1	0	2	1																													
1558	7	45	1	1	Vỏ sò thần bí	2	80	100	2000	54	1	22	1	61	1	100	0		100																	18	1	205	1	0	2	1																													
1559	7	45	1	1	Vỏ sò thần bí	3	80	100	2000	54	1	22	1	61	1	100	0		100																	18	1	205	1	0	2	1																													
1560	7	45	1	1	Vỏ sò thần bí	4	80	100	2000	54	1	22	1	61	1	100	0		100																	18	1	205	1	0	2	1																													
1561	7	45	1	1	Vỏ sò thần bí	5	80	100	2000	54	1	22	1	61	1	100	0		100																	18	1	205	1	0	2	1																													
1562	7	45	1	1	Vỏ sò vàng	6	80	225	4500	54	1	18	1	325	1	100	0		100																	22	1	61	1	0	2	2																													
1563	7	45	1	1	Vỏ sò vàng	7	80	225	4500	54	1	18	1	325	1	100	0		100																	22	1	61	1	0	2	2																													
1564	7	45	1	1	Vỏ sò vàng	8	80	225	4500	54	1	18	1	325	1	100	0		100																	22	1	61	1	0	2	2																													
1565	7	45	1	1	Vỏ sò vàng	9	80	225	4500	54	1	18	1	325	1	100	0		100																	22	1	61	1	0	2	2																													
1566	7	45	1	1	Vỏ sò vàng	10	80	225	4500	54	1	18	1	325	1	100	0		100																	22	1	61	1	0	2	2																													
1567	7	45	1	1	Mảnh bí cảnh	1	100	6000	100000	54	1	22	1	62	1	100	0		100																	18	1	205	1	0	2	50																													
1568	7	45	1	1	Mảnh bí cảnh	2	100	6000	100000	54	1	22	1	62	1	100	0		100																	18	1	205	1	0	2	50																													
1569	7	45	1	1	Mảnh bí cảnh	3	100	6000	100000	54	1	22	1	62	1	100	0		100																	18	1	205	1	0	2	50																													
1570	7	45	1	1	Mảnh bí cảnh	4	100	6000	100000	54	1	22	1	62	1	100	0		100																	18	1	205	1	0	2	50																													
1571	7	45	1	1	Mảnh bí cảnh	5	100	6000	100000	54	1	22	1	62	1	100	0		100																	18	1	205	1	0	2	50																													
1572	7	45	1	1	Bản đồ bí cảnh	10	100	6000	100000	54	1	18	1	251	1	100	0		100																	22	1	62	1	0	2	1																													
1573	6	45	1	1	Tấm gỗ vân sam	1	60	300	6000	54	1	22	1	64	1	100	0		100																	22	1	63	1	0		1																													
1574	6	45	1	1	Tấm gỗ vân sam	2	60	300	6000	54	1	22	1	64	1	100	0		100																	22	1	63	1	0		1																													
1575	6	45	1	1	Tấm gỗ vân sam	3	60	300	6000	54	1	22	1	64	1	100	0		100																	22	1	63	1	0		1																													
1576	6	45	1	1	Tấm gỗ vân sam	4	60	300	6000	54	1	22	1	64	1	100	0		100																	22	1	63	1	0		1																													
1577	7	45	1		Vỏ sò thần bí - Rương	1	80	20000	400000	54	1	18	1	337	1	100	0		100																	18	1	205	1	0	2	200																													
1578	7	45	1		Vỏ sò thần bí - Rương	2	80	20000	400000	54	1	18	1	337	1	100	0		100																	18	1	205	1	0	2	200																													
1579	7	45	1		Vỏ sò thần bí - Rương	3	80	20000	400000	54	1	18	1	337	1	100	0		100																	18	1	205	1	0	2	200																													
1580	7	45	1		Vỏ sò thần bí - Rương	4	80	20000	400000	54	1	18	1	337	1	100	0		100																	18	1	205	1	0	2	200																													
1581	7	45	1		Vỏ sò thần bí - Rương	5	80	20000	400000	54	1	18	1	337	1	100	0		100																	18	1	205	1	0	2	200																													
1582	7	45	1		Vỏ sò vàng - Rương	6	80	22500	450000	54	1	18	1	338	1	100	0		100																	18	1	337	1	0		1																													
1583	7	45	1		Vỏ sò vàng - Rương	7	80	22500	450000	54	1	18	1	338	1	100	0		100																	18	1	337	1	0		1																													
1584	7	45	1		Vỏ sò vàng - Rương	8	80	22500	450000	54	1	18	1	338	1	100	0		100																	18	1	337	1	0		1																													
1585	7	45	1		Vỏ sò vàng - Rương	9	80	22500	450000	54	1	18	1	338	1	100	0		100																	18	1	337	1	0		1																													
1586	7	45	1		Vỏ sò vàng - Rương	10	80	22500	450000	54	1	18	1	338	1	100	0		100																	18	1	337	1	0		1																													
1587	6	45	1	1	Tấm gỗ vân sam	5	60	300	6000	54	1	22	1	64	1	100	0		100																	22	1	63	1	0		1																													
1588	6	45	1	1	Đinh sắt thô	1	60	300	6000	54	1	22	1	66	1	100	0		100																	22	1	65	1	0		1																													
1589	6	45	1	1	Đinh sắt thô	2	60	300	6000	54	1	22	1	66	1	100	0		100																	22	1	65	1	0		1																													
1590	6	45	1	1	Đinh sắt thô	3	60	300	6000	54	1	22	1	66	1	100	0		100																	22	1	65	1	0		1																													
1591	6	45	1	1	Đinh sắt thô	4	60	300	6000	54	1	22	1	66	1	100	0		100																	22	1	65	1	0		1																													
1592	6	45	1	1	Đinh sắt thô	5	60	300	6000	54	1	22	1	66	1	100	0		100																	22	1	65	1	0		1																													
1593	6	45	1	1	Dầu Đồng tốt	1	60	300	6000	54	1	22	1	68	1	100	0		100																	22	1	67	1	0		1																													
1594	6	45	1	1	Dầu Đồng tốt	2	60	300	6000	54	1	22	1	68	1	100	0		100																	22	1	67	1	0		1																													
1595	6	45	1	1	Dầu Đồng tốt	3	60	300	6000	54	1	22	1	68	1	100	0		100																	22	1	67	1	0		1																													
1596	6	45	1	1	Dầu Đồng tốt	4	60	300	6000	54	1	22	1	68	1	100	0		100																	22	1	67	1	0		1																													
1597	6	45	1	1	Dầu Đồng tốt	5	60	300	6000	54	1	22	1	68	1	100	0		100																	22	1	67	1	0		1																													
1598	6	45	1	1	Thuyền rồng	6	60	1500	30000	54	1	18	1	329	1	100	0		100																	22	1	64	1	0		1	22	1	66	1	0		3	22	1	68	1	0		1															
1599	6	45	1	1	Thuyền rồng	7	60	1500	30000	54	1	18	1	329	1	100	0		100																	22	1	64	1	0		1	22	1	66	1	0		3	22	1	68	1	0		1															
1600	6	45	1	1	Thuyền rồng	8	60	1500	30000	54	1	18	1	329	1	100	0		100																	22	1	64	1	0		1	22	1	66	1	0		3	22	1	68	1	0		1															
1601	6	45	1	1	Thuyền rồng	9	60	1500	30000	54	1	18	1	329	1	100	0		100																	22	1	64	1	0		1	22	1	66	1	0		3	22	1	68	1	0		1															
1602	6	45	1	1	Thuyền rồng	10	60	1500	30000	54	1	18	1	329	1	100	0		100																	22	1	64	1	0		1	22	1	66	1	0		3	22	1	68	1	0		1															
1603	12	46	1	1	Quân lương dự trữ	1	80	200	4000	54	1	22	1	70	1	100	0		100																	22	1	69	1	0		1																													
1604	12	46	1	1	Quân lương dự trữ	2	80	200	4000	54	1	22	1	70	1	100	0		100																	22	1	69	1	0		1																													
1605	12	46	1	1	Quân lương dự trữ	3	80	200	4000	54	1	22	1	70	1	100	0		100																	22	1	69	1	0		1																													
1606	12	46	1	1	Quân lương dự trữ	4	80	200	4000	54	1	22	1	70	1	100	0		100																	22	1	69	1	0		1																													
1607	12	46	1	1	Quân lương dự trữ	5	80	200	4000	54	1	22	1	70	1	100	0		100																	22	1	69	1	0		1																													
1608	12	46	1	1	Túi lương nghĩa quân	6	80	200	4000	54	1	18	1	341	1	100	0		100																	22	1	70	1	0		1																													
1609	12	46	1	1	Túi lương nghĩa quân	7	80	200	4000	54	1	18	1	341	1	100	0		100																	22	1	70	1	0		1																													
1610	12	46	1	1	Túi lương nghĩa quân	8	80	200	4000	54	1	18	1	341	1	100	0		100																	22	1	70	1	0		1																													
1611	12	46	1	1	Túi lương nghĩa quân	9	80	200	4000	54	1	18	1	341	1	100	0		100																	22	1	70	1	0		1																													
1612	12	46	1	1	Túi lương nghĩa quân	10	80	200	4000	54	1	18	1	341	1	100	0		100																	22	1	70	1	0		1																													
1613	6	1	1	1	Bá Chủ Thạch	1	90	600	4000	54	1	22	1	72	1	100	0		100																	22	1	71	1	0		1																													
1614	6	1	1	1	Bá Chủ Thạch	2	90	600	4000	54	1	22	1	72	1	100	0		100																	22	1	71	1	0		1																													
1615	6	1	1	1	Bá Chủ Thạch	3	90	600	4000	54	1	22	1	72	1	100	0		100																	22	1	71	1	0		1																													
1616	6	1	1	1	Bá Chủ Thạch	4	90	600	4000	54	1	22	1	72	1	100	0		100																	22	1	71	1	0		1																													
1617	6	1	1	1	Bá Chủ Thạch	5	90	600	4000	54	1	22	1	72	1	100	0		100																	22	1	71	1	0		1																													
1618	6	1	1	1	Bá Chủ Ấn	6	90	600	4000	54	1	18	1	379	1	100	0		100																	22	1	72	1	0		1																													
1619	6	1	1	1	Bá Chủ Ấn	7	90	600	4000	54	1	18	1	379	1	100	0		100																	22	1	72	1	0		1																													
1620	6	1	1	1	Bá Chủ Ấn	8	90	600	4000	54	1	18	1	379	1	100	0		100																	22	1	72	1	0		1																													
1621	6	1	1	1	Bá Chủ Ấn	9	90	600	4000	54	1	18	1	379	1	100	0		100																	22	1	72	1	0		1																													
1622	6	1	1	1	Bá Chủ Ấn	10	90	600	4000	54	1	18	1	379	1	100	0		100																	22	1	72	1	0		1																													
1623	12	46	1	1	Dạ Minh Châu thô	1	100	300	6000	54	1	22	1	74	1	100	0		100																	22	1	73	1	0		1																													
1624	12	46	1	1	Dạ Minh Châu thô	2	100	300	6000	54	1	22	1	74	1	100	0		100																	22	1	73	1	0		1																													
1625	12	46	1	1	Dạ Minh Châu thô	3	100	300	6000	54	1	22	1	74	1	100	0		100																	22	1	73	1	0		1																													
1626	12	46	1	1	Dạ Minh Châu thô	4	100	300	6000	54	1	22	1	74	1	100	0		100																	22	1	73	1	0		1																													
1627	12	46	1	1	Dạ Minh Châu thô	5	100	300	6000	54	1	22	1	74	1	100	0		100																	22	1	73	1	0		1																													
1628	12	46	1	1	Tần Lăng-Dạ Minh Châu	6	100	300	6000	54	1	18	1	357	1	100	0		100																	22	1	74	1	0		1																													
1629	12	46	1	1	Tần Lăng-Dạ Minh Châu	7	100	300	6000	54	1	18	1	357	1	100	0		100																	22	1	74	1	0		1																													
1630	12	46	1	1	Tần Lăng-Dạ Minh Châu	8	100	300	6000	54	1	18	1	357	1	100	0		100																	22	1	74	1	0		1																													
1631	12	46	1	1	Tần Lăng-Dạ Minh Châu	9	100	300	6000	54	1	18	1	357	1	100	0		100																	22	1	74	1	0		1																													
1632	12	46	1	1	Tần Lăng-Dạ Minh Châu	10	100	300	6000	54	1	18	1	357	1	100	0		100																	22	1	74	1	0		1																													
1633	12	46	1	1	Trường Minh Đăng	1	100	600	12000	54	1	22	1	76	1	100	0		100																	22	1	75	1	0		1																													
1634	12	46	1	1	Trường Minh Đăng	2	100	600	12000	54	1	22	1	76	1	100	0		100																	22	1	75	1	0		1																													
1635	12	46	1	1	Trường Minh Đăng	3	100	600	12000	54	1	22	1	76	1	100	0		100																	22	1	75	1	0		1																													
1636	12	46	1	1	Trường Minh Đăng	4	100	600	12000	54	1	22	1	76	1	100	0		100																	22	1	75	1	0		1																													
1637	12	46	1	1	Trường Minh Đăng	5	100	600	12000	54	1	22	1	76	1	100	0		100																	22	1	75	1	0		1																													
1638	12	46	1	1	Tần Lăng-Trường Minh Đăng	6	100	600	12000	54	1	18	1	360	1	100	0		100																	22	1	76	1	0		1																													
1639	12	46	1	1	Tần Lăng-Trường Minh Đăng	7	100	600	12000	54	1	18	1	360	1	100	0		100																	22	1	76	1	0		1																													
1640	12	46	1	1	Tần Lăng-Trường Minh Đăng	8	100	600	12000	54	1	18	1	360	1	100	0		100																	22	1	76	1	0		1																													
1641	12	46	1	1	Tần Lăng-Trường Minh Đăng	9	100	600	12000	54	1	18	1	360	1	100	0		100																	22	1	76	1	0		1																													
1642	12	46	1	1	Tần Lăng-Trường Minh Đăng	10	100	600	12000	54	1	18	1	360	1	100	0		100																	22	1	76	1	0		1																													
1643	12	46	1	1	Ban Sơn Ấn thô	1	100	600	12000	54	1	22	1	78	1	100	0		100																	22	1	77	1	0		1																													
1644	12	46	1	1	Ban Sơn Ấn thô	2	100	600	12000	54	1	22	1	78	1	100	0		100																	22	1	77	1	0		1																													
1645	12	46	1	1	Ban Sơn Ấn thô	3	100	600	12000	54	1	22	1	78	1	100	0		100																	22	1	77	1	0		1																													
1646	12	46	1	1	Ban Sơn Ấn thô	4	100	600	12000	54	1	22	1	78	1	100	0		100																	22	1	77	1	0		1																													
1647	12	46	1	1	Ban Sơn Ấn thô	5	100	600	12000	54	1	22	1	78	1	100	0		100																	22	1	77	1	0		1																													
1648	12	46	1	1	Tần Lăng-Ban Sơn Ấn	6	100	600	12000	54	1	18	1	363	1	100	0		100																	22	1	78	1	0		1																													
