Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	UnLockInterval
[Hủy-cần đổi]-Chung Linh Ngọc Thanh Trâm	Nón-Nữ	1	1	26	147	2	\image\item\equip\helm\2023vip_fm_outhat_01a1.spr	\image\item\equip\helm\2023vip_fm_outhat_01a0.spr	19	<bclr=0,0,200><color=white>Phục Trang Tây Hạ của Đông Hạ Lan Sơn [Khắc Di Môn]<color>			1	120000			1	0	upgradeequip		99																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Hoàng Sương Nhật Hi Kế	Nón-Nam	1	1	26	148	2	\image\item\equip\helm\2023vip_ma_outhat_02a1.spr	\image\item\equip\helm\2023vip_ma_outhat_02a0.spr	19	<bclr=0,0,200><color=white>Phục Trang Tây Hạ của Đông Hạ Lan Sơn [Khắc Di Môn]<color>			1	120000			1	0	upgradeequip	100																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Hoàng Sương Nhật Hi Trâm	Nón-Nữ	1	1	26	149	2	\image\item\equip\helm\2023vip_fm_outhat_02a1.spr	\image\item\equip\helm\2023vip_fm_outhat_02a0.spr	19	<bclr=0,0,200><color=white>Phục Trang Tây Hạ của Đông Hạ Lan Sơn [Khắc Di Môn]<color>			1	120000			1	0	upgradeequip		100																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang] Tử Tiêu Kim Trâm	Nón-Nữ	1	1	26	151	2	\image\item\equip\helm\armor076f_s.spr	\image\item\equip\helm\armor076f.spr	19				1	120000			4	0	upgradeequip		71																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang] Lưu Kim Phát Quán	Nón-Nam	1	1	26	152	2	\image\item\equip\helm\helm076f_s.spr	\image\item\equip\helm\helm076f.spr	18				1	120000			4	0	upgradeequip	71																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang] Cẩm Hoa Thúc Phát	Nón-Nam	1	1	26	154	2	\image\item\equip\helm\helm075f_s.spr	\image\item\equip\helm\helm075f.spr	18				1	120000			4	0	upgradeequip	70																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang] Mê Mộng Phát Kết	Nón-Nữ	1	1	26	153	2	\image\item\equip\helm\armor075f_s.spr	\image\item\equip\helm\armor075f.spr	19				1	120000			4	0	upgradeequip		70																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang] Phong Vũ Phát Kết	Nón-Nữ	1	1	26	155	2	\image\item\equip\helm\armor077f_s.spr	\image\item\equip\helm\armor077f.spr	19				1	120000			4	0	upgradeequip		72																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang] Tinh Động Thúc Phát	Nón-Nam	1	1	26	156	2	\image\item\equip\helm\helm077f_s.spr	\image\item\equip\helm\helm077f.spr	18				1	120000			4	0	upgradeequip	72																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang] Khúc Thủy Trâm	Nón-Nữ	1	1	26	157	1	\image\item\equip\helm\armor068_fa1.spr	\image\item\equip\helm\armor068_fa0.spr	19				1	120000			4	0	upgradeequip		66																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang] Kình Phong Quan	Nón-Nam	1	1	26	158	1	\image\item\equip\helm\helm068_fa1.spr	\image\item\equip\helm\helm068_fa0.spr	18				1	120000			4	0	upgradeequip	66																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang] Thần Chiếu Tinh Thần Kế	Nón-Nữ	1	1	26	159	1	\image\item\equip\helm\armor072f_s.spr	\image\item\equip\helm\armor072f.spr	19				1	120000			4	0	upgradeequip		69																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang] Thần Chiếu Kim Ngọc Kết	Nón-Nam	1	1	26	160	1	\image\item\equip\helm\helm074f_s.spr	\image\item\equip\helm\helm074f.spr	18				1	120000			4	0	upgradeequip	69																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang] Nguyệt Bạch Phát Kết	Nón-Nam	1	1	26	161	1	\image\item\equip\helm\helm093_fa1.spr	\image\item\equip\helm\helm093_fa0.spr	19				1	120000			4	0	upgradeequip	76																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang] Bích Hải Pháp Kết	Nón-Nữ	1	1	26	162	1	\image\item\equip\helm\armor93_fa1.spr	\image\item\equip\helm\armor93_fa0.spr	19				1	120000			4	0	upgradeequip		76																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang VIP] Tinh Động Thúc Phát	Nón-Nam	1	1	26	172	2	\image\item\equip\helm\helm077f_s.spr	\image\item\equip\helm\helm077f.spr	18				1	120000			4	0	upgradeequip	72																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang VIP] Phong Vũ Phát Kết	Nón-Nữ	1	1	26	173	2	\image\item\equip\helm\armor077f_s.spr	\image\item\equip\helm\armor077f.spr	19				1	120000			4	0	upgradeequip		72																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang VIP] Cẩm Hoa Thúc Phát	Nón-Nam	1	1	26	174	2	\image\item\equip\helm\helm075f_s.spr	\image\item\equip\helm\helm075f.spr	18				1	120000			4	0	upgradeequip	70																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang VIP] Mê Mộng Phát Kết	Nón-Nữ	1	1	26	175	2	\image\item\equip\helm\armor075f_s.spr	\image\item\equip\helm\armor075f.spr	19				1	120000			4	0	upgradeequip		70																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Càn Khôn Thất Tinh Khôi	Nón-Nam	1	1	26	180	2	\image\item\equip\helm\wz_ma_1_mao_s.spr	\image\item\equip\helm\wz_ma_1_mao.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip	31																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Tử Kim Thánh Nữ Mão	Nón-Nữ	1	1	26	181	2	\image\item\equip\helm\wz_fm_1_mao_s.spr	\image\item\equip\helm\wz_fm_1_mao.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip		31																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Như Ý Thanh Hồng Cân	Nón-Nam	1	1	26	182	2	\image\item\equip\helm\wz_ma_3_mao_s.spr	\image\item\equip\helm\wz_ma_3_mao.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip	32																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Lưu Tiên Thủy Văn Đai	Nón-Nữ	1	1	26	183	2	\image\item\equip\helm\wz_fm_2_mao_s.spr	\image\item\equip\helm\wz_fm_2_mao.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip		32																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Liệt Thạch Quan	Nón-Nam	1	1	26	184	2	\image\item\equip\helm\helm61m_s.spr	\image\item\equip\helm\helm61m.spr	18	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip	61																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Thiều Hoa Kết	Nón-Nữ	1	1	26	185	2	\image\item\equip\helm\helm61f_s.spr	\image\item\equip\helm\helm61f.spr	18	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip		61																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Yến Vân Phát Quan	Nón-Nam	1	1	26	186	2	\image\item\equip\helm\helm067_fa1.spr	\image\item\equip\helm\helm067_fa0.spr	18	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip	65																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Yến Vân Phát Đái	Nón-Nữ	1	1	26	187	2	\image\item\equip\helm\armor067_fa1.spr	\image\item\equip\helm\armor067_fa0.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip		65																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Trấn Bang	Nón-Nam	1	1	26	188	2	\image\item\equip\helm\helm088_fa1.spr	\image\item\equip\helm\helm088_fa0.spr	18	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip	63																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Trấn Bang	Nón-Nữ	1	1	26	189	2	\image\item\equip\helm\armor088_fa1.spr	\image\item\equip\helm\armor088_fa0.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip		63																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Bích Ngân Kết 	Nón-Nam	1	1	26	190	2	\image\item\equip\helm\2020vip1011a1.spr	\image\item\equip\helm\2020vip1011a0.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip	79																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Xá Tử Kết 	Nón-Nữ	1	1	26	191	2	\image\item\equip\helm\2020vip1031a1.spr	\image\item\equip\helm\2020vip1031a0.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip		79																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Đế Vương Quan 	Nón-Nam	1	1	26	192	2	\image\item\equip\helm\2020vip301a1.spr	\image\item\equip\helm\2020vip301a0.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip	80																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Võ Cơ Trâm 	Nón-Nữ	1	1	26	193	2	\image\item\equip\helm\2020vip303a1.spr	\image\item\equip\helm\2020vip303a0.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip		80																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Bạch Lê 	Nón-Nam	1	1	26	194	2	\image\item\equip\helm\2020vip2012a1.spr	\image\item\equip\helm\2020vip2012a0.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip	81																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Bạc Kế 	Nón-Nữ	1	1	26	195	2	\image\item\equip\helm\2020vip2022a1.spr	\image\item\equip\helm\2020vip2022a0.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip		81																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 3] Ngân Hoa Quan 	Nón-Nam	1	1	26	196	2	\image\item\equip\helm\2021VIPnanrou1a1.spr	\image\item\equip\helm\2021VIPnanrou1a0.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip	85																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 3] Ngân Hoa Kế 	Nón-Nữ	1	1	26	197	2	\image\item\equip\helm\2021VIPnvtou1a1.spr	\image\item\equip\helm\2021VIPnvtou1a0.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip		85																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 3] Phi Vân Kết 	Nón-Nam	1	1	26	198	2	\image\item\equip\helm\2021VIPnanrou2a1.spr	\image\item\equip\helm\2021VIPnanrou2a0.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip	86																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 3] Phi Vân Kết 	Nón-Nữ	1	1	26	199	2	\image\item\equip\helm\2021VIPnvtou2a1.spr	\image\item\equip\helm\2021VIPnvtou2a0.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			1	0	upgradeequip		86																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Tử Tiêu Kim Trâm	Nón-Nữ	1	1	26	200	2	\image\item\equip\helm\armor076f_s.spr	\image\item\equip\helm\armor076f.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			4	0	upgradeequip		71																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Lưu Kim Phát Quán	Nón-Nam	1	1	26	201	2	\image\item\equip\helm\helm076f_s.spr	\image\item\equip\helm\helm076f.spr	18	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			4	0	upgradeequip	71																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Cẩm Hoa Thúc Phát	Nón-Nam	1	1	26	202	2	\image\item\equip\helm\helm075f_s.spr	\image\item\equip\helm\helm075f.spr	18	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			4	0	upgradeequip	70																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Mê Mộng Phát Kết	Nón-Nữ	1	1	26	203	2	\image\item\equip\helm\armor075f_s.spr	\image\item\equip\helm\armor075f.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			4	0	upgradeequip		70																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Phong Vũ Phát Kết	Nón-Nữ	1	1	26	204	2	\image\item\equip\helm\armor077f_s.spr	\image\item\equip\helm\armor077f.spr	19	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			4	0	upgradeequip		72																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Tinh Động Thúc Phát	Nón-Nam	1	1	26	205	2	\image\item\equip\helm\helm077f_s.spr	\image\item\equip\helm\helm077f.spr	18	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	120000			4	0	upgradeequip	72																																																																								5	1	8	0																																																									
