Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	UnLockInterval
[Hủy-cần đổi]-[Ngoại Trang cấp 2] Thanh Sắc Vân Bào 	Khoác-Nữ	1	1	25	145	2	\image\item\equip\armor\2021VIPnv2a1.spr	\image\item\equip\armor\2021VIPnv2a0.spr	21				1	100000			1	0	upgradeequip		83																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 3] Thanh Vân Bạch Sắc Bào	Khoác-Nam	1	1	25	146	2	\image\item\equip\armor\2021VIPnan1a1.spr	\image\item\equip\armor\2021VIPnan1a0.spr	21				1	100000			1	0	upgradeequip	84																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 3] Thanh Vân Bạch Sắc Bào	Khoác-Nữ	1	1	25	147	2	\image\item\equip\armor\2021VIPnv1a1.spr	\image\item\equip\armor\2021VIPnv1a0.spr	21				1	100000			1	0	upgradeequip		84																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 3] Kim Lưu Tự Thước Thường	Khoác-Nam	1	1	25	148	2	\image\item\equip\armor\2022vip_ma_garment_01a1.spr	\image\item\equip\armor\2022vip_ma_garment_01a0.spr	21				1	100000			1	0	upgradeequip	95																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 3] Kim Lưu Tự Thước Thường	Khoác-Nữ	1	1	25	149	2	\image\item\equip\armor\2022vip_fm_garment_01a1.spr	\image\item\equip\armor\2022vip_fm_garment_01a0.spr	21				1	100000			1	0	upgradeequip		95																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 3] Hồng Tử Linh Diệp Bào	Khoác-Nam	1	1	25	150	2	\image\item\equip\armor\2022vip_ma_garment_02a1.spr	\image\item\equip\armor\2022vip_ma_garment_02a0.spr	21				1	100000			1	0	upgradeequip	96																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 3] Hồng Tử Linh Diệp Bào	Khoác-Nữ	1	1	25	151	2	\image\item\equip\armor\2022vip_fm_garment_02a1.spr	\image\item\equip\armor\2022vip_fm_garment_02a0.spr	21				1	100000			1	0	upgradeequip		96																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 4] Uyên Lâm Tàn Tinh Bào	Khoác-Nam	1	1	25	152	2	\image\item\equip\armor\ypt_1m_yifu_s.spr	\image\item\equip\armor\ypt_1m_yifu_b.spr	21				1	100000			1	0	upgradeequip	85																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 4] Uyên Lâm Tàn Tinh Bào	Khoác-Nữ	1	1	25	153	2	\image\item\equip\armor\ypt_1f_yifu_s.spr	\image\item\equip\armor\ypt_1f_yifu_b.spr	21				1	100000			1	0	upgradeequip		85																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 4] Uyên Lâm Phá Nguyệt Bào	Khoác-Nam	1	1	25	154	2	\image\item\equip\armor\ypt_2m_yifu_s.spr	\image\item\equip\armor\ypt_2m_yifu_b.spr	21				1	100000			1	0	upgradeequip	86																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 4] Uyên Lâm Phá Nguyệt Bào	Khoác-Nữ	1	1	25	155	2	\image\item\equip\armor\ypt_2f_yifu_s.spr	\image\item\equip\armor\ypt_2f_yifu_b.spr	21				1	100000			1	0	upgradeequip		86																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 4] Uyên Lâm Tử Quang Bào	Khoác-Nam	1	1	25	156	2	\image\item\equip\armor\ypt_3m_yifu_s.spr	\image\item\equip\armor\ypt_3m_yifu_b.spr	21				1	100000			1	0	upgradeequip	87																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 4] Uyên Lâm Tử Quang Bào	Khoác-Nữ	1	1	25	157	2	\image\item\equip\armor\ypt_3f_yifu_s.spr	\image\item\equip\armor\ypt_3f_yifu_b.spr	21				1	100000			1	0	upgradeequip		87																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 4] Uyên Lâm Phong Ngâm Bào	Khoác-Nam	1	1	25	158	2	\image\item\equip\armor\ypt_4m_yifu_s.spr	\image\item\equip\armor\ypt_4m_yifu_b.spr	21				1	100000			1	0	upgradeequip	91																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang cấp 4] Uyên Lâm Phong Ngâm Bào	Khoác-Nữ	1	1	25	159	2	\image\item\equip\armor\ypt_4f_yifu_s.spr	\image\item\equip\armor\ypt_4f_yifu_b.spr	21				1	100000			1	0	upgradeequip		91																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Chung Linh Ngọc Thanh Bào	Khoác-Nam	1	1	25	160	2	\image\item\equip\armor\2023vip_ma_garment_01a1.spr	\image\item\equip\armor\2023vip_ma_garment_01a0.spr	20	<bclr=0,0,200><color=white>Phục Trang Tây Hạ của Đông Hạ Lan Sơn [Khắc Di Môn]<color>			1	120000			1	0	upgradeequip	97																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Chung Linh Ngọc Thanh Thường	Khoác-Nữ	1	1	25	161	2	\image\item\equip\armor\2023vip_fm_garment_01a1.spr	\image\item\equip\armor\2023vip_fm_garment_01a0.spr	21	<bclr=0,0,200><color=white>Phục Trang Tây Hạ của Đông Hạ Lan Sơn [Khắc Di Môn]<color>			1	120000			1	0	upgradeequip		97																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Hoàng Sương Nhật Hi Bào	Khoác-Nam	1	1	25	162	2	\image\item\equip\armor\2023vip_ma_garment_02a1.spr	\image\item\equip\armor\2023vip_ma_garment_02a0.spr	20	<bclr=0,0,200><color=white>Phục Trang Tây Hạ của Đông Hạ Lan Sơn [Khắc Di Môn]<color>			1	120000			1	0	upgradeequip	98																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Hoàng Sương Nhật Hi Thường	Khoác-Nữ	1	1	25	163	2	\image\item\equip\armor\2023vip_fm_garment_02a1.spr	\image\item\equip\armor\2023vip_fm_garment_02a0.spr	21	<bclr=0,0,200><color=white>Phục Trang Tây Hạ của Đông Hạ Lan Sơn [Khắc Di Môn]<color>			1	120000			1	0	upgradeequip		98																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang] Đào Thiển Lưu Ly	Khoác-Nữ	1	1	25	164	2	\image\item\equip\armor\armor069_a1.spr	\image\item\equip\armor\armor069_a0.spr	21				1	120000			4	0	upgradeequip		62																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang] Mặc Uyên Tố Hoa	Khoác-Nam	1	1	25	165	2	\image\item\equip\armor\helm072_a1.spr	\image\item\equip\armor\helm072_a0.spr	21				1	120000			4	0	upgradeequip	62																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang] Liên Y Tạp Oa	Khoác-Nữ	1	1	25	166	2	\image\item\equip\armor\armor072_a1.spr	\image\item\equip\armor\armor072_a0.spr	21				1	120000			4	0	upgradeequip		66																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang] Thúy Lan Vân Văn	Khoác-Nam	1	1	25	167	2	\image\item\equip\armor\helm073_a1.spr	\image\item\equip\armor\helm073_a0.spr	21				1	120000			4	0	upgradeequip	66																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang] Tử Tiêu Dật Thái Quần	Khoác-Nữ	1	1	25	168	2	\image\item\equip\armor\armor076_s.spr	\image\item\equip\armor\armor076.spr	21				1	120000			4	0	upgradeequip		69																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang] Tử Tiêu Lưu Kim Giáp	Khoác-Nam	1	1	25	169	2	\image\item\equip\armor\helm076_s.spr	\image\item\equip\armor\helm076.spr	21				1	120000			4	0	upgradeequip	69																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang] Phong Vũ Hồng Loan Quần	Khoác-Nữ	1	1	25	170	2	\image\item\equip\armor\armor077_s.spr	\image\item\equip\armor\armor077.spr	21				1	120000			4	0	upgradeequip		70																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang] Tinh Động Hồng Loan Khải	Khoác-Nam	1	1	25	171	2	\image\item\equip\armor\helm077_s.spr	\image\item\equip\armor\helm077.spr	21				1	120000			4	0	upgradeequip	70																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang VIP] Tinh Động Hồng Loan Khải	Khoác-Nam	1	1	25	172	2	\image\item\equip\armor\helm077_s.spr	\image\item\equip\armor\helm077.spr	21				1	120000			4	0	upgradeequip	70																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang VIP] Phong Vũ Hồng Loan Quần	Khoác-Nữ	1	1	25	173	2	\image\item\equip\armor\armor077_s.spr	\image\item\equip\armor\armor077.spr	21				1	120000			4	0	upgradeequip		70																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-[Ngoại Trang VIP] Thúy Lan Vân Văn	Khoác-Nam	1	1	25	174	2	\image\item\equip\armor\helm073_a1.spr	\image\item\equip\armor\helm073_a0.spr	21				1	120000			4	0	upgradeequip	66																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-[Ngoại Trang VIP] Liên Y Tạp Oa	Khoác-Nữ	1	1	25	175	2	\image\item\equip\armor\armor072_a1.spr	\image\item\equip\armor\armor072_a0.spr	21				1	120000			4	0	upgradeequip		66																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Càn Khôn Thất Tinh Khải	Khoác-Nam	1	1	25	180	2	\image\item\equip\armor\wz_ma_1_yi_s.spr	\image\item\equip\armor\wz_ma_1_yi.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	upgradeequip	31																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Tử Kim Thánh Nữ Y	Khoác-Nữ	1	1	25	181	2	\image\item\equip\armor\wz_fm_1_yi_s.spr	\image\item\equip\armor\wz_fm_1_yi.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	upgradeequip		31																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Như Ý Thanh Hồng Giáp	Khoác-Nam	1	1	25	182	2	\image\item\equip\armor\wz_ma_2_yi_s.spr	\image\item\equip\armor\wz_ma_2_yi.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	upgradeequip	32																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Lưu Tiên Thủy Văn Sam	Khoác-Nữ	1	1	25	183	2	\image\item\equip\armor\wz_fm_2_yi_s.spr	\image\item\equip\armor\wz_fm_2_yi.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	upgradeequip		32																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Liệt Thạch Đoàn Kim	Khoác-Nam	1	1	25	184	2	\image\item\equip\armor\armor059m_s.spr	\image\item\equip\armor\armor059m.spr	20	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	upgradeequip	59																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Thiều Hoa Bất Phụ	Khoác-Nữ	1	1	25	185	2	\image\item\equip\armor\armor059f_s.spr	\image\item\equip\armor\armor059f.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	upgradeequip		59																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Thần Long Đằng Vân	Khoác-Nam	1	1	25	186	2	\image\item\equip\armor\armor060m_s.spr	\image\item\equip\armor\armor060m.spr	20	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	upgradeequip	60																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Kim Phượng Hồng Hà	Khoác-Nữ	1	1	25	187	2	\image\item\equip\armor\armor060f_s.spr	\image\item\equip\armor\armor060f.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	upgradeequip		60																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Lam Hải Kim Lữ	Khoác-Nam	1	1	25	188	2	\image\item\equip\armor\armor49m_s.spr	\image\item\equip\armor\armor49m.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	upgradeequip	49																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Lam Điệp Y	Khoác-Nữ	1	1	25	189	2	\image\item\equip\armor\armor49f_s.spr	\image\item\equip\armor\armor49f.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	upgradeequip		49																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Yến Vân Phi Sa 	Khoác-Nam	1	1	25	190	2	\image\item\equip\armor\helm067_a1.spr	\image\item\equip\armor\helm067_a0.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	upgradeequip	63																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Yến Vân Lữ Sa	Khoác-Nữ	1	1	25	191	2	\image\item\equip\armor\armor067_a1.spr	\image\item\equip\armor\armor067_a0.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	upgradeequip		63																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Tử Sắc Vân Bào	Khoác-Nam	1	1	25	192	2	\image\item\equip\armor\2020vip1021a1.spr	\image\item\equip\armor\2020vip1021a0.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	upgradeequip	77																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Tử Sắc Vân Bào 	Khoác-Nữ	1	1	25	193	2	\image\item\equip\armor\2020vip1041a1.spr	\image\item\equip\armor\2020vip1041a0.spr	21	<bclr=0,0,200><color=white>Trang phục Kỷ Niệm Sự Kiện Hè 2024<enter><color>			1	100000			1	0	upgradeequip		77																																																																							5	1	8	1																																																									
