Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	Stuff1Detail	Stuff1Particular	Stuff2Detail	Stuff2Particular	Str1Times	StrMA1Name	StrMA1PA1Min	StrMA1PA1Max	StrMA1PA2Min	StrMA1PA2Max	StrMA1PA3Min	StrMA1PA3Max	Str2Times	StrMA2Name	StrMA2PA1Min	StrMA2PA1Max	StrMA2PA2Min	StrMA2PA2Max	StrMA2PA3Min	StrMA2PA3Max	UnLockInterval
Thương Nhỏ Trắng - Res 107	107	12	1	1	242	10	\image\item\equip\shenwu\wuqi\sw_dao_1a.spr	\image\item\equip\shenwu\wuqi\sw_dao_1.spr	9	107		3	0	1			1	0	equip	107	107	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
Thương Đỏ - Res 108	108	12	1	1	243	10	\setting\Immagine\item\Item_2025\item_2025a_7.spr	\setting\Immagine\item\Item_2025\item_2025s_7.spr	9	108		3	0	1			1	0	equip	108	108	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
Triền Thủ		12	1	1	244	10	\image\item\equip\mini\qingmoshou4.spr	\image\item\equip\mini\qingmoshou4_s.spr	9			3	0	1			1	0	equip	0	0	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
Tụ Tiễn		12	1	1	245	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9			3	0	1			1	0	equip	0	0	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
Phi Tiêu		12	1	1	246	10	\image\item\equip\mini\lianhuabiao2.spr	\image\item\equip\mini\lianhuabiao2_s.spr	9			3	0	1			1	0	equip	0	0	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy01-109		12	1	1	300	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	109		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy02-110		12	1	1	301	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	110		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy03-111		12	1	1	302	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	111		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy04-112		12	1	1	303	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	112		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy05-113		12	1	1	304	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	113		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy06-114		12	1	1	305	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	114		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy07-115		12	1	1	306	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	115		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy08-116		12	1	1	307	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	116		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
sword01-117		12	1	1	308	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	117		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
sword02-118		12	1	1	309	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	118		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
sword03-119		12	1	1	310	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	119		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
sword04-120		12	1	1	311	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	120		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
sword05-121		12	1	1	312	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	121		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
sword06-122		12	1	1	313	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	122		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
sword07-123		12	1	1	314	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	123		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
sword08-124		12	1	1	315	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	124		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
sword09-125		12	1	1	316	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	125		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
sword10-126		12	1	1	317	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	126		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
sword11-127		12	1	1	318	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	127		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
sword12-128		12	1	1	319	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	128		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike01-129		12	1	1	320	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	129		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike02-130		12	1	1	321	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	130		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike03-131		12	1	1	322	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	131		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike04-132		12	1	1	323	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	132		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike05-133		12	1	1	324	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	133		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike06-134		12	1	1	325	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	134		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike07-135		12	1	1	326	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	135		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike08-136		12	1	1	327	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	136		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike09-137		12	1	1	328	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	137		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike10-138		12	1	1	329	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	138		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike11-139		12	1	1	330	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	139		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike12-140		12	1	1	331	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	140		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike13-141		12	1	1	332	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	141		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike14-142		12	1	1	333	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	142		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike15-143		12	1	1	334	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	143		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike16-144		12	1	1	335	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	144		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike17-145		12	1	1	336	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	145		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike18-146		12	1	1	337	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	146		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike19-147		12	1	1	338	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	147		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
pike20-148		12	1	1	339	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	148		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick01-149		12	1	1	340	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	149		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick02-150		12	1	1	341	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	150		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick03-151		12	1	1	342	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	151		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick04-152		12	1	1	343	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	152		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick05-153		12	1	1	344	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	153		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick06-154		12	1	1	345	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	154		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick07-155		12	1	1	346	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	155		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick08-156		12	1	1	347	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	156		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick09-157		12	1	1	348	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	157		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick10-158		12	1	1	349	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	158		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick11-159		12	1	1	350	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	159		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick12-160		12	1	1	351	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	160		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick13-161		12	1	1	352	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	161		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick14-162		12	1	1	353	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	162		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
